"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Ikenfell","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$16.00","","","","","","Purchase","","","","","","12/29/2020",""
"Indivisible","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$7.00","","","","","","Purchase","","","","10/8/2019","","6/18/2021","Action RPG"
"inFamous: Second Son","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Completionated","$8.73","","","","","","","Purchase","","","","3/21/2014","3/21/2014","4/29/2017","Action-adventure"
"Infinite Adventures","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","$3.00","","","","","","Purchase","","","","","","6/27/2024",""
"Inscryption","","PlayStation 5","Digital (PlayStation Plus)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","10/19/2021","","7/6/2023","Card Game"
"Into the Breach","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$8.00","","","","","","Purchase","","","","2/9/2018","2/28/2018","11/30/2021","Turn-based Strategy"
"Islanders","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","$2.00","","","","","","Purchase","","6/13/2024","","4/4/2019","","7/19/2024","City-builder"
"It Takes Two","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$40.00","","","","","","Purchase","","","","3/26/2021","11/4/2022","6/5/2023","Action-adventure"
"Jack Jeanne","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","","$29.00","","X","X","X","X","Purchase","","","","3/18/2021","","12/29/2025","Visual Novel"
"Jak 3","","PlayStation 3","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/9/2004","","7/1/2017","Platformer"
"Jak and Daxter Collection","","PlayStation 3","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/7/2012","","7/1/2017","Compilation"
"Jak and Daxter: The Precursor Legacy","","PlayStation 3","Digital","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/4/2001","2/7/2012","7/1/2017","Platformer"
"Jak II","","PlayStation 3","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/14/2003","","7/1/2017","Platformer"
"Katamari Damacy","","PlayStation 2","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/18/2004","","5/7/2017","Action"
"Katamari Damacy REROLL","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$9.00","","","","","","Purchase","","","","12/6/2018","12/7/2018","12/22/2020","Action"
"Kid Icarus: Uprising","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$46.66","","","","","","","Purchase","","","","3/22/2012","3/23/2012","4/29/2017","Third-person Shooter"
"Kingdom Hearts","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/28/2002","","4/29/2017","Action RPG"
"Kingdom Hearts 0.2: Birth by Sleep - A Fragmentary Passage","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","1/12/2017","1/24/2017","4/29/2017","Action RPG"
"Kingdom Hearts 3D: Dream Drop Distance","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Completionated","$15.00","","","","","","","Purchase","","","","3/29/2012","7/31/2012","4/29/2017","Action RPG"
"Kingdom Hearts Birth by Sleep","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","1/9/2010","","4/29/2017","Action RPG"
"Kingdom Hearts HD 1.5 ReMIX","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","$5.33","","","","","","","Purchase","","","","3/14/2013","9/10/2013","4/29/2017","Compilation"
"Kingdom Hearts HD 2.5 Remix","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","10/2/2014","","4/29/2017","Compilation"
"Kingdom Hearts HD I.5 + II.5 Remix","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$10.22","","","","","","","Purchase","","","","3/9/2017","3/28/2017","4/29/2017","Compilation"
"Kingdom Hearts HD II.8 Final Chapter Prologue","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$8.98","","","","","","","Purchase","","","","1/12/2017","1/24/2017","4/29/2017","Compilation"
"Kingdom Hearts II","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/22/2005","","4/29/2017","Action RPG"
"Kingdom Hearts II: Final Mix","","PlayStation 4","Physical (Unassigned)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","3/29/2007","3/28/2017","4/29/2017","Action RPG"
"Kingdom Hearts III","Deluxe","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$7.99","$80.00","","","","","","Purchase","","","","1/25/2019","","2/2/2019","Action RPG"
"Kingdom Hearts III Re Mind","","PlayStation 4","Digital (PSN)","NA","No","No","Owned","Finished","","$30.00","","","","","","Purchase","","","","1/23/2020","1/23/2020","1/27/2020","Action RPG"
"Kingdom Hearts Re:Chain of Memories","","PlayStation 4","Physical (Unassigned)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","12/2/2008","","4/29/2017","Action RPG"
"Kingdom Hearts Re:Chain of Memories","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/2/2008","","4/29/2017","Action RPG"
"Kingdom Hearts Re:coded","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Completionated","$18.99","","","","","","","Purchase","","","","10/7/2010","1/11/2011","4/29/2017","Action RPG"
"Kingdom Hearts X: Back Cover","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","1/12/2017","1/24/2017","4/29/2017","Miscellaneous (General)"
"Kingdom Hearts: 358/2 Days","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Completionated","$31.97","","","","","","","Purchase","","","","5/30/2009","9/29/2009","4/29/2017","Action RPG"
"Kingdom Hearts: 358/2 Days (HD Cinematics)","","PlayStation 4","Physical (Unassigned)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","3/14/2013","3/28/2017","4/29/2017","Miscellaneous (General)"
"Kingdom Hearts: Birth by Sleep - Final Mix","","PlayStation 4","Physical (Unassigned)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","1/20/2011","","4/29/2017","Action RPG"
"Kingdom Hearts: Dream Drop Distance HD","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","1/12/2017","","4/29/2017","Action RPG"
"Kingdom Hearts: Final Mix","","PlayStation 4","Physical (Unassigned)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","12/26/2002","3/28/2017","4/29/2017","Action RPG"
"Kingdom Hearts: Melody of Memory","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$60.00","","","","","","Purchase","","11/13/2020","10","11/11/2020","11/13/2020","11/17/2020","Rhythm"
"Kingdom Hearts: Re:coded (HD Cinematics)","","PlayStation 4","Physical (Unassigned)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","","10/2/2014","","4/29/2017","Miscellaneous (General)"
"Kirby Air Riders","","Nintendo Switch 2","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","$70.00","","","","","","Purchase","","","","","","11/21/2025","Racing"
"Kirby and the Forgotten Land","","Nintendo Switch","Digital","NA","No","No","Owned","Finished","","$60.00","","","","","","Purchase","","","","3/25/2022","3/25/2022","4/5/2022","Platformer"
"Kirby Star Allies","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$29.37","$35.00","","","","","","Purchase","","","","3/16/2018","3/16/2018","11/24/2018","Platformer"
"Kirby's Dream Land","","Nintendo Switch","Digital (Nintendo Switch Online)","NA","No","No","Owned","Finished","","$0.00","","","","","","Purchase","","","","4/27/1992","","3/16/2023","Platformer"
"Kirby's Dream Land 2","","Nintendo Switch","Digital (Nintendo Switch Online)","NA","No","No","Owned","Finished","","$0.00","","","","","","Purchase","","","","3/21/1995","","3/22/2023","Platformer"
"Kirby's Dream Land 3","","Nintendo Switch","Digital","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/27/1997","9/5/2019","9/9/2019","Platformer"
"Kirby's Return to Dream Land Deluxe","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$50.00","","","","","","Purchase","","","","2/24/2023","2/24/2023","4/5/2023","Platformer"
"Kirby: Nightmare in Dream Land","","PlayStation Portable","Digital","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","10/25/2002","","4/29/2017","Platformer"
"Kirby: Planet Robobot","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$33.97","","","","","","","Purchase","","","","4/28/2016","6/10/2016","4/29/2017","Platformer"
"Kirby: Triple Deluxe","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$17.00","$17.00","","","","","","Purchase","","","","1/2/2014","5/2/2014","11/24/2018","Platformer"
"La Pucelle: Ragnarok","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/26/2009","","2/22/2023","Tactical RPG"
"La Pucelle: Tactics","","PlayStation 3","Digital (PSN)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1/31/2002","","4/29/2017","Tactical RPG"
"Labyrinth of Galleria: The Moon Society","","Nintendo Switch","Physical (New)","NA","No","No","Owned","Finished","$57.69","$90.00","","X","X","X","X","Purchase","","3/13/2023","","","","5/1/2023",""
"Labyrinth of Refrain: Coven of Dusk","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$25.01","$50.00","","","","","","Purchase","","","","6/23/2016","9/18/2018","9/24/2018","RPG"
"Labyrinth of Zangetsu","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$14.99","$30.00","","","","","","Purchase","","","","4/19/2023","4/20/2023","4/30/2024","Dungeon Crawler"
"The Last of Us: Part II","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$16.87","$30.00","","","","","","Purchase","","","","6/19/2020","6/19/2020","11/27/2020","Action-adventure"
"The Last Oricru","","PlayStation 5","Digital","NA","No","Yes","Owned","Incomplete","","$4.00","","","","","","Purchase","","8/21/2024","","","","8/28/2024",""
"The Last Remnant Remastered","","PlayStation 4","Digital","NA","No","No","Owned","Finished","","$8.00","","","","","","Purchase","","","","12/6/2018","12/6/2018","12/28/2024","RPG"
"Later Alligator","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","$2.00","","","","","","Purchase","","","","","","6/27/2024",""
"The Legend of Heroes: Trails from Zero","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$31.99","","","","","","Purchase","","1/5/2023","","9/30/2010","","1/7/2023","JRPG"
"The Legend of Heroes: Trails in the Sky","","PlayStation Portable","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/24/2004","","4/29/2017","JRPG"
"The Legend of Heroes: Trails in the Sky - Second Chapter","","PlayStation Portable","Digital (PSN)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/9/2006","10/29/2015","4/29/2017","JRPG"
"The Legend of Heroes: Trails in the Sky - The 3rd","","PC / Windows","Digital","NA","No","No","Owned","Finished","","$15.00","","","","","","Purchase","","","","6/28/2007","5/2/2017","4/30/2024","JRPG"
"The Legend of Heroes: Trails of Cold Steel","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","$28.86","","","","","","","Purchase","","","","9/26/2013","12/22/2015","4/29/2017","JRPG"
"The Legend of Heroes: Trails of Cold Steel II","","PlayStation 3","Physical (Unassigned)","NA","No","No","Owned","Finished","$26.27","","","","","","","Purchase","","","","9/25/2014","9/6/2016","4/29/2017","JRPG"
"The Legend of Heroes: Trails of Cold Steel III","","PlayStation 4","Physical (New)","NA","No","Yes","Owned","Incomplete","$38.54","$30.00","","X","X","X","X","Purchase","","","","9/28/2017","","3/1/2020","JRPG"
"The Legend of Heroes: Trails to Azure","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","$28.00","","","","","","Purchase","","","","9/29/2011","3/14/2023","4/26/2024","JRPG"
"The Legend of Legacy","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$15.00","","","","","","Purchase","","","","1/22/2015","10/13/2015","5/1/2018","JRPG"
"The Legend of Zelda: A Link Between Worlds","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$19.01","","","","","","","Purchase","","","","11/22/2013","11/22/2013","4/29/2017","Action-adventure"
"The Legend of Zelda: Breath of the Wild","","Nintendo Switch","Physical (Unassigned)","NA","Yes","No","Owned","Finished","$32.99","","","","","","","Purchase","","","","3/3/2017","3/3/2017","6/12/2017","Action-adventure"
"The Legend of Zelda: Echoes of Wisdom","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","$60.00","","","","","","Purchase","","6/6/2025","","9/26/2024","","6/23/2025","Action-adventure"
"The Legend of Zelda: Majora's Mask 3D","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$22.56","","","","","","","Purchase","","","","2/13/2015","2/13/2015","4/29/2017","Action-adventure"
"The Legend of Zelda: Ocarina of Time 3D","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$20.00","","","","","","","Purchase","","","","6/16/2011","6/19/2011","4/29/2017","Action-adventure"
"The Legend of Zelda: Phantom Hourglass","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$23.78","","","","","","","Purchase","","","","6/23/2007","10/1/2007","4/29/2017","Action-adventure"
"The Legend of Zelda: Skyward Sword","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","$15.60","","","","","","","Purchase","","","","11/18/2011","11/20/2011","4/29/2017","Action-adventure"
"The Legend of Zelda: Spirit Tracks","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$44.95","","","","","","","Purchase","","","","12/7/2009","12/7/2009","4/29/2017","Action-adventure"
"The Legend of Zelda: Tears of the Kingdom","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$50.00","","","","","","Purchase","","5/12/2023","","5/12/2023","5/12/2023","6/22/2023","Action-adventure"
"The Legend of Zelda: The Minish Cap","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","1/4/2004","","4/29/2017","Action-adventure"
"The Legend of Zelda: The Wind Waker","","GameCube","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$61.88","","","","","","","Purchase","","","","12/13/2002","3/24/2003","4/29/2017","Action-adventure"
"The Legend of Zelda: Tri Force Heroes","","Nintendo 3DS","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$16.15","","","","","","","Purchase","","","","10/22/2015","10/23/2015","4/29/2017","Action-adventure"
"The Legend of Zelda: Twilight Princess","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","$15.41","","","","","","","Purchase","","","","11/19/2006","11/19/2006","4/29/2017","Action-adventure"
"Library Of Ruina","","PC / Windows","Digital","NA","No","Yes","Owned","Incomplete","","$6.00","","","","","","Purchase","","","","","","12/30/2024",""
"Lies of P","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","$43.00","","","","","","Purchase","","1/19/2025","","9/16/2023","9/19/2023","1/20/2025","Action RPG"
"Life is Strange","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$16.11","","","","","","","Purchase","","","","1/29/2015","1/19/2016","4/29/2017","Compilation"
"Life is Strange","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$16.11","","","","","","","Purchase","","","","1/29/2015","1/19/2016","4/29/2017","Compilation"
"Life is Strange 2","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$13.00","","","","","","Purchase","","","","9/26/2018","9/26/2018","5/4/2021","Compilation"
"Life is Strange 2: Episode 1 - Roads","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/27/2018","9/27/2018","5/4/2021","Graphic Adventure"
"Life is Strange 2: Episode 2 - Rules","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/24/2019","","5/4/2021","Graphic Adventure"
"Life is Strange 2: Episode 3 - Wastelands","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/9/2019","","5/4/2021","Graphic Adventure"
"Life is Strange 2: Episode 4 - Faith","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/22/2019","","5/4/2021","Graphic Adventure"
"Life is Strange 2: Episode 5 - Wolves","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/3/2019","","5/4/2021","Graphic Adventure"
"Life is Strange: Episode 1 - Chrysalis","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","1/29/2015","","4/29/2017","Graphic Adventure"
"Life is Strange: Episode 1 - Chrysalis","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","1/29/2015","","4/29/2017","Graphic Adventure"
"Life is Strange: Episode 2 - Out of Time","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/24/2015","","4/29/2017","Graphic Adventure"
"Life is Strange: Episode 2 - Out of Time","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/24/2015","","4/29/2017","Graphic Adventure"
"Life is Strange: Episode 3 - Chaos Theory","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","4/29/2017","Graphic Adventure"
"Life is Strange: Episode 3 - Chaos Theory","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","4/29/2017","Graphic Adventure"
"Life is Strange: Episode 4 - Dark Room","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","4/29/2017","Graphic Adventure"
"Life is Strange: Episode 4 - Dark Room","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","4/29/2017","Graphic Adventure"
"Life is Strange: Episode 5 - Polarized","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","4/29/2017","Graphic Adventure"
"Life is Strange: Episode 5 - Polarized","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","4/29/2017","Graphic Adventure"
"Lightning Returns: Final Fantasy XIII","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/21/2013","12/10/2015","1/2/2019","Action RPG"
"Limbo","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/21/2010","","7/3/2017","Cinematic-platform"
"Little Nightmares","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/27/2017","","2/23/2021","Cinematic-platform"
"Little Nightmares: Complete Edition","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","$8.00","","","","","","Purchase","","","","6/6/2017","5/18/2018","2/23/2021","Compilation"
"Little Nightmares: The Depths","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/23/2021","Cinematic-platform"
"Little Nightmares: The Hideaway","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/23/2021","Cinematic-platform"
"Little Nightmares: The Residence","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/23/2021","Cinematic-platform"
"Little Noah: Scion of Paradise","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$15.00","","","","","","Purchase","","","","","","7/15/2022",""
"Live A Live (2022)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$25.16","$40.00","","","","","","Purchase","","","","7/22/2022","7/22/2022","1/16/2023","JRPG"
"Lone Survivor","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2017",""
"The Lost Child","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","$0.00","","","","","","Purchase","","","","8/24/2017","","11/3/2021","RPG"
"Lotus Reverie: First Nexus","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","$1.00","","","","","","Purchase","","","","","","8/28/2024",""
"Luigi's Mansion","","GameCube","Physical (Unassigned)","NA","No","No","Owned","Finished","$52.67","","","","","","","Purchase","","","","9/14/2001","11/17/2001","4/29/2017","Action-adventure"
"Luigi's Mansion 3","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$40.00","","","","","","Purchase","","","","10/31/2019","10/31/2019","11/15/2020","Action-adventure"
"Luigi's Mansion: Dark Moon","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Completionated","$11.98","","","","","","","Purchase","","","","3/20/2013","3/24/2013","4/29/2017","Action-adventure"
"Lumino City","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/3/2014","","7/3/2017","Graphic Adventure"
"LunarLux","","PC / Windows","Digital","NA","No","Yes","Owned","Incomplete","","$4.50","","","","","","Purchase","","","","9/25/2023","","2/20/2025",""
"Mafia II: Definitive Edition","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/19/2020","5/19/2020","9/1/2025","Action-adventure"
"Mafia III: Definitive Edition","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/19/2020","5/19/2020","9/1/2025","Action-adventure"
"Mafia: Definitive Edition","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/25/2020","9/25/2020","9/1/2025","Action-adventure"
"Mafia: Trilogy","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","$13.00","","","","","","Purchase","","","","5/19/2020","5/19/2020","9/1/2025","Compilation"
"Makai Kingdom: Reclaimed and Rebound","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/22/2023","Tactical RPG"
"Mana Khemia: Student Alliance","","PlayStation Vita","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/25/2008","","7/1/2017","JRPG"
"Mario & Luigi: Bowser's Inside Story","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$15.08","","","","","","","Purchase","","","","2/11/2009","9/14/2009","4/29/2017","RPG"
"Mario & Luigi: Brothership","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","$36.28","$60.00","","X","X","X","X","Purchase","","11/9/2024","","11/7/2024","11/7/2024","11/14/2024","JRPG"
"Mario & Luigi: Dream Team","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$14.00","","","","","","Purchase","","","","7/12/2013","8/11/2013","5/5/2020","RPG"
"Mario & Luigi: Paper Jam","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/3/2015","","4/29/2017","RPG"
"Mario & Luigi: Partners in Time","","Wii U","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/28/2005","","4/29/2017","RPG"
"Mario & Luigi: Superstar Saga","","Wii U","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/17/2003","","4/29/2017","RPG"
"Mario & Sonic at the Olympic Games","","Wii","Physical (Unassigned)","NA","No","No","Owned","N/A","$9.95","","","","","","","Purchase","","","","11/6/2007","11/6/2007","4/29/2017","Sports (Track and Field)"
"Mario + Rabbids: Kingdom Battle","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$11.23","","","","","","","Purchase","","","","8/29/2017","8/29/2017","12/4/2017","Turn-based Tactics"
"Mario + Rabbids: Sparks of Hope","","Nintendo Switch","Physical (New)","NA","No","Yes","Owned","Incomplete","$17.99","$20.00","","X","X","X","X","Purchase","","","","10/20/2022","10/20/2022","11/15/2023","Turn-based Tactics"
"Mario Kart 8","","Wii U","Physical (Unassigned)","NA","No","No","Owned","Finished","$11.23","","","","","","","Purchase","","","","5/29/2014","5/30/2014","4/29/2017","Racing"
"Mario Kart 8 Deluxe","","Nintendo Switch","Physical (Unassigned)","NA","Yes","No","Owned","Incomplete","$35.00","","","","","","","Purchase","","","","4/28/2017","4/28/2017","6/12/2017","Racing"
"Mario Kart World","","Nintendo Switch 2","Digital","NA","No","Yes","Owned","Incomplete","","$80.00","","","","","","Purchase","","","","6/5/2025","6/5/2025","6/6/2025","Racing"
"Mario Party 4","","GameCube","Physical (Unassigned)","NA","No","No","Owned","N/A","$49.99","","","","","","","Purchase","","","","10/21/2002","10/21/2002","4/29/2017","Party"
"Mario Party 6","","GameCube","Physical (Unassigned)","NA","No","No","Owned","N/A","$68.24","","","","","","","Purchase","","","","11/18/2004","12/6/2004","4/29/2017","Party"
"Mario Party 7","","GameCube","Physical (Unassigned)","NA","No","No","Owned","N/A","$40.00","","","","","","","Purchase","","","","11/7/2005","11/7/2005","4/29/2017","Party"
"Mario Party 8","","GameCube","Physical (Unassigned)","NA","No","No","Owned","N/A","","","","","","","","Purchase","","","","5/29/2007","","4/29/2017","Board Game"
"Mario Party DS","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","N/A","$13.35","","","","","","","Purchase","","","","11/8/2007","11/19/2007","4/29/2017","Party"
"Mario Party Superstars","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Incomplete","","$60.00","","","","","","Purchase","","","","10/29/2021","10/29/2021","1/19/2022","Party"
"Mario Tennis Aces","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$60.00","","","","","","Purchase","","","","6/22/2018","6/22/2018","6/19/2018","Sports (Tennis)"
"Marvel's Avengers","","PlayStation 5","Digital (PSN)","NA","No","No","Owned","Incomplete","","$23.00","","","","","","Purchase","","","","9/1/2020","3/18/2021","4/14/2021","Action-adventure"
"Marvel's Guardians of the Galaxy","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$10.50","$30.00","","","","","","Purchase","","","","10/26/2021","","11/30/2021","Action-adventure"
"Marvel's Midnight Suns","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","$20.00","","","","","","Purchase","","","","12/2/2022","","11/28/2023","Turn-based Strategy"
"Marvel's Spider-Man","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$12.18","","","","","","","Purchase","","","","9/7/2018","9/7/2018","9/26/2018","Action-adventure"
