"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
".hack//G.U. Last Recode","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/1/2017","11/3/2017","2/1/2021","Compilation"
".hack//G.U. Vol. 1: Rebirth","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/18/2006","","2/1/2021","Action RPG"
".hack//G.U. Vol. 2: Reminisce","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/28/2006","","2/1/2021","Action RPG"
".hack//G.U. Vol. 3: Redemption","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/18/2007","","2/1/2021","Action RPG"
".hack//G.U. Vol. 4: Reconnection","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/1/2017","11/3/2017","2/1/2021","Action RPG"
"1000 Amps","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/22/2012","","24/7/2018","Puzzle-platform"
"13 Sentinels: Aegis Rim","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/28/2019","9/22/2020","2/1/2021","Real-time Strategy"
"20XX","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/16/2017","7/10/2018","2/1/2021","Platformer"
"A Hat in Time","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/5/2017","10/5/2017","24/7/2018","Platformer"
"A-Jax","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1987","","26/1/2026","Scrolling Shooter"
"Abyss Odyssey","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/15/2014","7/28/2015","2/1/2021","Action-adventure"
"Abzu","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/2/2016","8/2/2016","31/3/2021","Graphic Adventure"
"Aeterna Noctis","","PlayStation 4","Digital (PSN)","NA","Yes","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","27/10/2022",""
"Agarest: Generations of War","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/27/2007","10/4/2013","24/7/2018","Tactical RPG"
"Age of Wonders: Planetfall","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/6/2019","","26/1/2026","Turn-based Strategy"
"AI War 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/22/2019","","19/1/2021",""
"The Alliance Alive: HD Remastered","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/8/2019","10/8/2019","2/1/2021","JRPG"
"Alterium Shift","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Amnesia: A Machine for Pigs","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/10/2013","","24/7/2018","Survival Horror"
"Amnesia: The Dark Descent","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/8/2010","","24/7/2018","Survival Horror"
"Among Us","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/15/2018","","19/1/2021","Party"
"Anima: Gate of Memories","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/2/2016","6/2/2016","24/7/2018","Action RPG"
"Animal Well","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/9/2024","","26/1/2026","Puzzle-platform"
"Anodyne","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/4/2013","","24/7/2018","Action-adventure"
"Antichamber","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/31/2013","","19/1/2021","Puzzle"
"Apotheon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/3/2015","","26/1/2026","Platformer"
"Aquaria","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/15/2008","","24/7/2018","Platform-adventure"
"Ara Fell","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/2/2016","","2/10/2018","JRPG"
"Arc the Lad: Twilight of the Spirits","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/20/2003","1/12/2016","2/1/2021","Tactical RPG"
"Arcade Classics Anniversary Collection","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/18/2019","","26/1/2026","Compilation"
"Ashes of the Singularity: Escalation","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/10/2016","","19/1/2021","Real-time Strategy"
"Assassin's Creed II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/17/2009","","24/7/2018","Action-adventure"
"Assassin's Creed Odyssey","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/5/2018","10/5/2018","2/1/2021","Action RPG"
"Astlibra: Revision","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Astral Ascent","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Atelier Ryza: Ever Darkness & the Secret Hideout","","PlayStation 4","Digital (PSN)","NA","Yes","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/26/2019","10/29/2019","7/6/2022","JRPG"
"Atelier Sophie 2: The Alchemist of the Mysterious Dream","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/24/2022","2022","26/1/2026","JRPG"
"Atelier Sophie: The Alchemist of the Mysterious Book","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/19/2015","2/7/2017","24/7/2018","JRPG"
"Atelier Sophie: The Alchemist of the Mysterious Book DX","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/22/2021","4/22/2021","26/1/2026","JRPG"
"Audiosurf 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/26/2015","","24/7/2018","Rhythm"
"Axiom Verge","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/31/2015","","24/7/2018","Platform-adventure"
"Azure Striker Gunvolt","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/1/2021",""
"Azure Striker Gunvolt 2","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/1/2021",""
"Azure Striker Gunvolt: Striker Pack","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/25/2016","","2/1/2021","Compilation"
"Baba Is You","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/13/2019","","26/1/2026","Puzzle"
"Backpack Hero","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/15/2022","","26/1/2026","Action Strategy"
"Balatro","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/20/2024","","26/1/2026","Card Game"
"The Banner Saga","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/14/2014","","24/7/2018","Tactical RPG"
"Bastion","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/20/2011","","2/10/2018","Action RPG"
"Battlerite","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/8/2017","","24/7/2018","Action Strategy"
"Beat Hazard","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/28/2009","","24/7/2018","Shoot 'em Up"
"The Binding of Isaac","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/28/2011","","24/7/2018","Multidirectional Shooter"
"Bit Blaster XL","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/22/2016","","24/7/2018","Shoot 'em Up"
"Blasphemous","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/10/2019","","19/1/2021","Platform-adventure"
"Blaster Master Zero","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/3/2017","3/9/2017","2/1/2021","Platform-adventure"
"Blaster Master Zero II","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/20/2019","3/20/2019","2/1/2021","Platform-adventure"
"BlazBlue Entropy Effect","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Bloodborne","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/24/2015","3/24/2015","2/1/2021","Action RPG"
"Bloodborne: Complete Edition","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/24/2015","11/24/2015","2/1/2021","Compilation"
"Bloodborne: The Old Hunters","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/24/2015","","2/1/2021","Action RPG"
"Bloodstained: Curse of the Moon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/24/2018","","24/7/2018","Platformer"
"Bloodstained: Curse of the Moon 2","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/10/2020","7/10/2020","2/1/2021","Platformer"
"Bloodstained: Ritual of the Night","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/17/2019","","19/1/2021","Platform-adventure"
"Bloodstained: Ritual of the Night","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/17/2019","6/18/2019","2/1/2021","Platform-adventure"
"Blossom Tales: The Sleeping King","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/28/2017","","2/10/2018","Action-adventure"
"Blossom Tales: The Sleeping King","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/28/2017","","2/1/2021","Action-adventure"
"Book of Hours","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026","Card Game"
"Braid","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/6/2008","","24/7/2018","Puzzle-platform"
"Breath of Death VII: The Beginning","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/22/2010","","24/7/2018","RPG"
"Brigandine: The Legend of Runersia","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/25/2020","6/25/2020","2/1/2021","Tactical RPG"
"Bug Fables: The Everlasting Sapling","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/21/2019","","2/1/2021","RPG"
"Caligula Effect: Overdose","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/17/2018","","2/1/2021","RPG"
"Carcassonne (2017)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/29/2017","","19/1/2021","Board Game"
"Castle in the Darkness","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","24/7/2018",""
"Castlevania (1986)","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/26/1986","","2/1/2021","Platformer"
"Castlevania Anniversary Collection","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/16/2019","5/16/2019","2/1/2021","Compilation"
"Castlevania II: Belmont's Revenge","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/12/1991","","2/1/2021","Platformer"
"Castlevania II: Simon's Quest","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/28/1987","","2/1/2021","Platform-adventure"
"Castlevania III: Dracula's Curse","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/22/1989","","2/1/2021","Platformer"
"Castlevania Requiem: Symphony of the Night & Rondo of Blood","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/1/2021","Compilation"
"Castlevania: Bloodlines","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","December 1993","","2/1/2021","Platformer"
"Castlevania: Lords of Shadow Ultimate Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/27/2013","","24/7/2018","Hack and Slash (Action)"
"Castlevania: Rondo of Blood","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/29/1993","","2/1/2021","Platformer"
"Castlevania: Symphony of the Night","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/20/1997","","2/1/2021","Platform-adventure"
"Castlevania: The Adventure","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/1989","","2/1/2021","Platformer"
"Catch a Duck","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/1/2021",""
"Cave Story+","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/22/2011","","24/7/2018","Platform-adventure"
"Celeste","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/25/2018","","24/7/2018","Platformer"
"Celeste","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/25/2018","1/25/2018","2/1/2021","Platformer"
"Chantelise: A Tale of Two Sisters","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2006","7/29/2011","24/7/2018","Action RPG"
"Child of Light","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/29/2014","","24/7/2018","RPG"
"Chocobo's Mystery Dungeon EVERY BUDDY!","","PlayStation 4","Digital (PSN)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2/1/2021",""
"Chronicles of the Wolf","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2025","","26/1/2026",""
"Chrono Ark","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026",""
"Chrono Trigger (1995)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/11/1995","","24/7/2018","JRPG"
"Chrono Trigger (2018)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/27/2018","","26/1/2026","RPG"
"Citizen Sleeper 2: Starward Vector","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/31/2025","","26/1/2026","Visual Novel"
"Cobalt Core","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026","Card Game"
"Collection of Mana","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/1/2017","6/11/2019","2/1/2021","Compilation"
"Contra","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1987","","2/1/2021","Run and Gun"
"Contra Anniversary Collection","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/11/2019","6/11/2019","2/1/2021","Compilation"
"Contra III: The Alien Wars","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/28/1992","","2/1/2021","Run and Gun"
"Contra: Hard Corps","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/8/1994","","2/1/2021","Run and Gun"
"Contra: Operation Galuga","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","26/1/2026","Action"
"Cosmic Star Heroine","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Finished","","","","","","","","Purchase","","","7","4/11/2017","","24/7/2018","RPG"
"Counter-Strike: Global Offensive","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/21/2012","","19/1/2021","First-person Shooter"
"CrossCells","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/26/2017","","24/7/2018","Puzzle"
"CrossCode","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/20/2018","","24/7/2018","Action RPG"
