"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Minecraft: Story Mode - Episode 1: The Order of the Stone","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2017","Graphic Adventure"
"Minecraft: Story Mode - Episode 2: Assembly Required","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2017","Graphic Adventure"
"Minecraft: Story Mode - Episode 3: The Last Place You Look","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2017","Graphic Adventure"
"Minecraft: Story Mode - Episode 4: A Block and a Hard Place","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2017",""
"Minecraft: Story Mode - Episode 5: Order Up!","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2017",""
"Mirror's Edge: Catalyst","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$8.46","","","","","","","Purchase","","","6","6/7/2016","6/7/2016","4/19/2019","Action-adventure"
"Mobius Final Fantasy","","Mobile (Android)","Physical (Unassigned)","NA","Yes","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","5/5/2017",""
"Mutant Year Zero: Road to Eden","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/4/2018","","4/19/2019","Turn-based Tactics"
"Mutant Year Zero: Road to Eden","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/4/2018","12/4/2018","3/17/2021","Turn-based Tactics"
"Mysterium (2017)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Board Game"
"Neverwinter Nights","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/18/2002","6/18/2002","3/17/2021","RPG"
"Neverwinter Nights","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/18/2002","6/18/2002","5/22/2019","RPG"
"Neverwinter Nights: Enhanced Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/27/2018","","3/17/2021","Compilation"
"Neverwinter Nights: Hordes of the Underdark","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/2/2003","","3/17/2021","RPG"
"Neverwinter Nights: Kingmaker","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","RPG"
"Neverwinter Nights: Shadows of Undrentide","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/21/2003","","3/17/2021","RPG"
"Next Up Hero","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Ni no Kuni: Wrath of the White Witch","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$7.57","","","","","","","Purchase","","","","11/17/2011","1/22/2013","5/29/2017","RPG"
"NieR: Automata - Game of the YoRHa Edition","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$16.00","","","","","","","Purchase","","","10","2/21/2019","2/26/2019","12/3/2019","Hack and Slash (RPG)"
"Night in the Woods","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","2/21/2017","","3/17/2021","Graphic Adventure"
"Night in the Woods","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","2/21/2017","","6/22/2018","Graphic Adventure"
"No Man's Sky","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$11.33","","","","","","","Purchase","","","","8/9/2016","8/9/2016","7/31/2018","Survival"
"Observer","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/15/2017","","7/3/2019","Graphic Adventure"
"Octopath Traveler","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$28.90","","","","","","","Purchase","","","","7/13/2018","7/13/2018","8/2/2018","JRPG"
"Old Man's Journey","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","5","5/17/2017","","1/23/2018","Graphic Adventure"
"Operation: Tango","","PlayStation 5","Digital (PlayStation Plus)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","6","6/1/2021","6/1/2021","6/4/2021","Graphic Adventure"
"The Order: 1886","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$12.17","","","","","","","Purchase","","","9","","","7/22/2017","Action-adventure"
"Ori and the Blind Forest: Definitive Edition","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Finished","$19.95","","","","","","","Purchase","","","9","3/11/2016","6/14/2016","5/29/2017","Platform-adventure"
"Orwell: Ignorance is Strength","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Orwell: Keeping an Eye on You","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/2016","","7/3/2019","Graphic Adventure"
"Overcooked! 2","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$20.93","","","","","","","Purchase","","","","8/7/2018","8/7/2018","5/6/2020","Action"
"Overcooked!: Special Edition","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","7","7/27/2017","2/13/2018","6/16/2018","Compilation"
"Persona 2: Eternal Punishment","","PlayStation","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$209.99","","","","","","","Purchase","","","","6/29/2000","12/22/2000","5/29/2017","JRPG"
"Persona 3: Dancing in Moonlight","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/24/2018","12/4/2018","4/28/2020","Rhythm"
"Persona 4 Golden","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","6/14/2012","","6/21/2020","JRPG"
"Persona 4 Golden","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","10","6/14/2012","6/13/2020","3/17/2021","JRPG"
"Persona 4: Dancing All Night","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/25/2015","","4/28/2020","Rhythm"
"Persona 5","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$7.15","","","","","","","Purchase","","","","9/15/2016","4/4/2017","12/2/2019","JRPG"
"Persona 5 Royal","Steelbook","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$13.99","","","","","","","Purchase","","","10","3/31/2020","","3/31/2020","RPG"
"Persona 5 Strikers","","PlayStation 5","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","2/20/2020","","2/10/2021","Action"
"Persona 5: Dancing in Starlight","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","5","5/24/2018","12/4/2018","4/28/2020","Rhythm"
"Persona Dancing: Endless Night Collection","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$35.34","","","","","","","Purchase","","","","5/24/2018","12/4/2018","4/28/2020","Compilation"
"Pikuniku","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Pillars of Eternity","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/26/2015","","7/3/2019","RPG"
"Poi","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/1/2017","","7/3/2019","Platformer"
"Pokémon Black 2","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$127.97","","","","","","","Purchase","","","8","6/23/2012","10/7/2012","5/29/2017","JRPG"
"Pokémon Sun","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$20.00","","","","","","","Purchase","","","8","11/18/2016","11/18/2016","3/24/2020","Monster Tamer RPG"
"Pokémon Sword","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$29.99","","","","","","","Purchase","","","7","11/15/2019","11/15/2019","3/24/2020","JRPG"
"Pokémon Y","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","$35.00","","","","","","","Purchase","","","6","10/12/2013","10/12/2013","5/29/2017","JRPG"
"Pokémon: Let's Go Pikachu!","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$30.00","","","","","","","Purchase","","","8","11/16/2018","11/16/2018","11/16/2018","JRPG"
"Prey (2017)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","First-person Shooter"
"Prototype","","Xbox 360","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$5.99","","","","","","","Purchase","","","","6/9/2009","6/9/2009","5/29/2017","Action-adventure"
"Prototype 2","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$5.38","","","","","","","Purchase","","","","4/24/2012","4/24/2012","7/24/2017","Action-adventure"
"Psycho-Pass: Mandatory Happiness","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$14.96","","","","","","","Purchase","","","","5/28/2015","9/13/2016","2/7/2018","Visual Novel"
"Psychonauts","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/19/2005","4/19/2005","7/3/2019","Platform-adventure"
"Pulstar (1995)","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/28/1995","","7/3/2019","Scrolling Shooter"
"Pyre","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021",""
"Pyre","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/22/2018",""
"Pyre","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/22/2018",""
"Q.U.B.E. 2","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/18/2018","","7/3/2019","Puzzle-platform"
"Quake (1996)","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/22/1996","6/22/1996","11/28/2018","First-person Shooter"
"Quake (1996)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/22/1996","","3/17/2021","First-person Shooter"
"Quantum Break","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","4/5/2016","9/29/2016","3/17/2021","Action-adventure"
"Rakuen","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","9","5/10/2017","","3/17/2021","RPG"
"Rakuen","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","5/10/2017","5/10/2017","8/12/2017","RPG"
"Red Dead Redemption II","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$12.60","","","","","","","Purchase","","","10","10/26/2018","10/26/2018","10/27/2018","Action-adventure"
"Republique","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/19/2013","","7/3/2019","Stealth"
"Resident Evil 0 HD Remaster","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/19/2016","","7/12/2017","Survival Horror"
"Resident Evil 0 HD Remaster","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/19/2016","1/19/2016","3/17/2021","Survival Horror"
"Resident Evil 3: Nemesis","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/22/1999","","6/2/2017","Survival Horror"
"Resident Evil 6","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$7.99","","","","","","","Purchase","","","","10/2/2012","10/2/2012","5/29/2017","Third-person Shooter"
"Resident Evil HD Remaster","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/27/2014","","7/12/2017","Survival Horror"
"Resident Evil HD Remaster","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/27/2014","1/20/2015","3/17/2021","Survival Horror"
"Rime","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$10.39","","","","","","","Purchase","","","9","5/26/2017","5/26/2017","2/7/2018","Platformer"
"Ring Fit Adventure","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/18/2019","10/18/2019","9/16/2021","Exercise / Fitness"
"Rocket League","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/7/2015","","3/17/2021","Sports (Futuristic)"
"Samurai Shodown II","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/28/1994","","7/3/2019","Fighting"
"Sanitarium","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Serial Cleaner","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Shadow of the Colossus (2005)","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$15.44","","","","","","","Purchase","","","","10/18/2005","10/18/2005","6/27/2017","Action-adventure"
"Shadow of the Colossus (2018)","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Incomplete","$17.99","","","","","","","Purchase","","","","2/6/2018","2/6/2018","3/22/2020","Action-adventure"
"Shadowrun Returns","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","7/25/2013","","12/3/2017","RPG"
"Shadowrun: Dragonfall - Director's Cut","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/18/2014","","5/29/2017","RPG"
"Shadowrun: Hong Kong","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/20/2015","","5/29/2017","Tactical RPG"
"Shin Megami Tensei: Persona","","PlayStation Portable","Physical (Unassigned)","NA","No","No","Owned","Finished","$89.87","","","","","","","Purchase","","","5","4/29/2009","9/22/2009","5/29/2017","JRPG"
"Shin Megami Tensei: Persona 2 - Innocent Sin","","PlayStation Portable","Physical (Unassigned)","NA","No","No","Owned","Finished","$118.28","","","","","","","Purchase","","","7","6/24/1999","9/20/2011","5/29/2017","JRPG"
"Shin Megami Tensei: Persona 3 FES","","PlayStation 2","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$42.83","","","","","","","Purchase","","","9","4/19/2007","4/22/2008","5/29/2017","RPG"
"Shin Megami Tensei: Persona 4","","PlayStation 2","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$29.00","","","","","","","Purchase","","","","7/10/2008","12/9/2008","5/29/2017","RPG"
"Sifu","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$17.89","","","","","","","Purchase","","","","","","4/6/2022","Fighting"
"Smoke and Sacrifice","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Snake Pass","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/28/2017","","7/3/2019","Platformer"
"Sokobond","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"SOMA","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/22/2015","","7/3/2019","Survival Horror"
"Star Ocean: The Last Hope","","Xbox 360","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$8.47","","","","","","","Purchase","","","","2/19/2009","2/23/2009","5/29/2017","Action RPG"
"Star Vikings Forever","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Star Wars Jedi: Fallen Order","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$8.34","","","","","","","Purchase","","","7","6/11/2011","11/15/2019","1/20/2020","Action-adventure"
"Star Wars: Battlefront (2004)","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/20/2004","9/20/2004","5/6/2020","First-person Shooter"
"Star Wars: Battlefront (2004)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/20/2004","","3/17/2021","First-person Shooter"
"Star Wars: Battlefront II (2005)","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","10/31/2005","11/1/2005","11/28/2018","First-person Shooter"
"Star Wars: Battlefront II (2005)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","7","10/31/2005","","3/17/2021","First-person Shooter"
"Star Wars: Battlefront II (2017)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","11/17/2017","","3/17/2021","First-person Shooter"
"Star Wars: Knights of the Old Republic","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/15/2003","","5/29/2017","RPG"
"Star Wars: Knights of the Old Republic II - The Sith Lords","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/6/2004","","5/29/2017","RPG"
"Star Wars: Republic Commando","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","7","2/17/2005","","3/17/2021","Tactical Shooter"
"Star Wars: Republic Commando","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","2/17/2005","3/1/2005","11/28/2018","Tactical Shooter"
"Star Wars: Squadrons","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","2","10/2/2020","10/2/2020","3/17/2021","Space Combat Simulation"
"Star Wars: Squadrons","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","2","10/2/2020","","10/2/2020","Space Combat Simulation"
"Stardew Valley","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$27.79","","","","","","","Purchase","","","","2/26/2016","11/6/2020","6/13/2018","Simulation"
"Stealth Bastard Deluxe","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"SteamWorld Dig 2","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/21/2017","","7/3/2019","Platform-adventure"
"SteamWorld Dig: A Fistful of Dirt","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","8/7/2013","","7/3/2019","Platform-adventure"
"SteamWorld Dig: A Fistful of Dirt","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","4","8/7/2013","","4/19/2019","Platform-adventure"
"Strafe","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Stranger of Paradise: Final Fantasy Origin","","PlayStation 5","Physical (Unassigned)","NA","No","No","Owned","Finished","$14.00","","","","","","","Purchase","","","7","3/18/2022","3/18/2022","4/6/2022","Action RPG"
"Suikoden","","PlayStation","Physical (Unassigned)","NA","Yes","Yes","Owned","Incomplete","$30.28","","","","","","","Purchase","","","","12/15/1995","11/1/1996","5/29/2017","JRPG"
"Suikoden II","","PlayStation","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$72.09","","","","","","","Purchase","","","","12/17/1998","9/29/1999","5/29/2017","JRPG"
"Suikoden III","","PlayStation 2","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$19.99","","","","","","","Purchase","","","","7/11/2002","10/22/2002","6/27/2017","JRPG"
"Super Smash Bros. Ultimate","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$36.35","","","","","","","Purchase","","","8","12/7/2018","12/7/2018","12/24/2018","Fighting"
"The Swapper","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/5/2014","","9/1/2017","Puzzle-platform"
"The Swapper","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/5/2014","","3/17/2021","Puzzle-platform"
"Sword Art Online Re:Hollow Fragment","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","5/29/2017",""
"Sword Art Online: Fatal Bullet","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$9.99","","","","","","","Purchase","","","","","","6/26/2019",""
"Sword Art Online: Hollow Realization","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$9.07","","","","","","","Purchase","","","","10/27/2016","11/8/2016","4/10/2018","Action RPG"
"Sword Art Online: Integral Factor","","Mobile (Android)","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","4/28/2018",""
"Sword Art Online: Lost Song","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$7.54","","","","","","","Purchase","","","","","","5/29/2017",""
"The Swords of Ditto","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/24/2018","","7/3/2019","Action RPG"
"System Shock: Enhanced Edition","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/22/2015","","7/3/2019","Action-adventure"
"Tales from the Borderlands","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/3/2014","4/26/2016","7/3/2019","Compilation"
"Tales from the Borderlands","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/3/2014","","3/17/2021","Compilation"
"Tales from the Borderlands","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/3/2014","4/26/2016","7/25/2017","Compilation"
"Tales from the Borderlands: Episode 1 - Zer0 Sum","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/25/2017","Graphic Adventure"
"Tales from the Borderlands: Episode 1 - Zer0 Sum","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Tales from the Borderlands: Episode 1 - Zer0 Sum","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Graphic Adventure"
"Tales from the Borderlands: Episode 2 - Atlas Mugged","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Graphic Adventure"
"Tales from the Borderlands: Episode 2 - Atlas Mugged","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Tales from the Borderlands: Episode 2 - Atlas Mugged","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/25/2017","Graphic Adventure"
"Tales from the Borderlands: Episode 3 - Catch a Ride","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/25/2017","Graphic Adventure"
"Tales from the Borderlands: Episode 3 - Catch a Ride","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Tales from the Borderlands: Episode 3 - Catch a Ride","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Graphic Adventure"
"Tales from the Borderlands: Episode 4 - Escape Plan Bravo","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Graphic Adventure"
"Tales from the Borderlands: Episode 4 - Escape Plan Bravo","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Tales from the Borderlands: Episode 4 - Escape Plan Bravo","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/25/2017","Graphic Adventure"
"Tales from the Borderlands: Episode 5 - The Vault of the Traveler","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/25/2017","Graphic Adventure"
"Tales from the Borderlands: Episode 5 - The Vault of the Traveler","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Graphic Adventure"
"Tales from the Borderlands: Episode 5 - The Vault of the Traveler","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Graphic Adventure"
"Tales of Arise","","PlayStation 5","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$13.67","","","","","","","Purchase","","","","9/9/2021","9/10/2021","9/15/2021","JRPG"
"Tales of Symphonia","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/29/2003","","5/29/2017","JRPG"
"Tales of Zestiria","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/22/2015","10/20/2015","5/29/2017","JRPG"
"That Dragon, Cancer","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","4","","","6/22/2018",""
"That Dragon, Cancer","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","4","","","3/17/2021",""
"Thief of Thieves: Season One","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021",""
"This is the Police II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/31/2018","7/31/2018","3/17/2021","Simulation"
"Titan Souls","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/14/2015","","7/3/2019","Action-adventure"
