"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Shadow Man","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/9/1999","","7/17/2023","Action-adventure"
"Shadow Warrior (2013)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","9/26/2013","","7/17/2023","First-person Shooter"
"Shadowgrounds","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Shadowgrounds: Survivor","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Shadowrun Returns","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/25/2013","","7/17/2023","RPG"
"Shadowrun: Dragonfall - Director's Cut","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/18/2014","","7/17/2023","RPG"
"Shank","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","8/24/2010","","7/17/2023","Beat 'em Up"
"Shatter","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/23/2009","","7/17/2023","Puzzle"
"Shattered Horizon","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Shelter","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Survival"
"Shenmue I & II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/21/2018","","7/17/2023","Compilation"
"Sherlock Holmes versus Jack the Ripper","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/4/2009","12/23/2009","7/17/2023","Graphic Adventure"
"Sherlock Holmes: Nemesis","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Sherlock Holmes: Secret of the Silver Earring","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/27/2004","9/28/2004","7/17/2023","Graphic Adventure"
"Sherlock Holmes: The Awakened (2008)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/27/2008","","7/17/2023","Graphic Adventure"
"Sherlock Holmes: The Mystery of the Mummy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/15/2009","","7/17/2023","Action-adventure"
"Sherlock Holmes: The Mystery of the Persian Carpet","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/9/2008","","7/17/2023","Hidden Object"
"Shiftlings","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Shiness: The Lightning Kingdom","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"The Ship","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/11/2006","","7/17/2023","First-person Shooter"
"Sid Meier's Ace Patrol","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Combat Flight Simulation"
"Sid Meier's Ace Patrol: Pacific Skies","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Combat Flight Simulation"
"Sid Meier's Civilization III: Complete","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/14/2004","","7/17/2023","Compilation"
"Sid Meier's Civilization IV","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","10/25/2005","","7/17/2023","4X Strategy"
"Sid Meier's Civilization IV: Beyond the Sword","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","7/24/2007","","7/17/2023","4X Strategy"
"Sid Meier's Civilization IV: Colonization","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","9/23/2008","","7/17/2023","4X Strategy"
"Sid Meier's Civilization IV: Warlords","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","7/24/2006","","7/17/2023","4X Strategy"
"Sid Meier's Civilization V","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/21/2010","","7/17/2023","4X Strategy"
"Sid Meier's Civilization VI","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/21/2016","","7/17/2023","4X Strategy"
"Sid Meier's Railroads!","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Sideway: New York","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Signs of Life","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Sine Mora","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Sine Mora EX","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/8/2017","","7/17/2023","Shoot 'em Up"
"Sins of a Solar Empire: Rebellion","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Skyborn","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/21/2014","","7/17/2023","RPG"
"SkyDrift","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Skyward Collapse","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Sleeping Dogs","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","8/14/2012","","7/17/2023","Action-adventure"
"Small World 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Smashbox Arena","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Snake Pass","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/28/2017","3/28/2017","7/17/2023","Platformer"
"Snapshot","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Puzzle-platform"
"Sniper Elite V2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/30/2012","4/30/2012","7/17/2023","Tactical Shooter"
"Snuggle Truck","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Sol Survivor","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Sol: Exodus","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Sonic Adventure 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","6/18/2001","","7/17/2023","Platformer"
"Sonic CD","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","5","9/23/1993","","7/17/2023","Platformer"
"Sonic Generations","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","11/1/2011","","7/17/2023","Platformer"
"Sonic the Hedgehog 4: Episode I","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023","Platformer"
"Sonic the Hedgehog 4: Episode II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","","","7/17/2023","Platform-adventure"
"Soul Reaver 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","10/31/2001","","7/17/2023","Action-adventure"
"Space Empires IV","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/7/2000","","7/17/2023","4X Strategy"
"Space Empires V","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/16/2006","","7/17/2023","4X Strategy"
"Space Giraffe","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Space Pirates and Zombies","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Space Quest Collection","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Graphic Adventure"
"Space Rangers","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Spacebase DF-9","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"SpaceChem","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Spec Ops: The Line","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2012","","7/17/2023","Third-person Shooter"
"Spectraball","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"SpellForce 2: Faith in Destiny","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"SpellForce 2: Gold Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"SpellForce: Platinum Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Splasher","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/7/2017","","7/17/2023","Platformer"
"Splendor","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Board Game"
"Splice","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023",""
"Stacking","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/8/2011","","7/17/2023","Graphic Adventure"
"The Stanley Parable","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/17/2013","","7/17/2023","Graphic Adventure"
"Star Trek","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","4/23/2013","","7/17/2023","Action-adventure"
"Star Wars Jedi Knight II: Jedi Outcast","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","3/26/2002","","7/17/2023","Third-person Shooter"
"Star Wars Jedi Knight: Dark Forces II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/9/1997","","7/17/2023","First-person Shooter"
"Star Wars Jedi Knight: Jedi Academy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/16/2003","","7/17/2023","Third-person Shooter"
"Star Wars Jedi Knight: Mysteries of the Sith","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","First-person Shooter"
"Star Wars: Battlefront II (2005)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/31/2005","","7/17/2023","First-person Shooter"
"Star Wars: Dark Forces","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","February 1995","","7/17/2023","First-person Shooter"
"Star Wars: Empire at War - Gold Pack","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Star Wars: Knights of the Old Republic","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/15/2003","","7/17/2023","RPG"
"Star Wars: Knights of the Old Republic II - The Sith Lords","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/6/2004","","7/17/2023","RPG"
"Star Wars: Republic Commando","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","2/17/2005","","7/17/2023","Tactical Shooter"
"Star Wars: Starfighter","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/19/2001","","7/17/2023","Action"
"Star Wars: The Force Unleashed - Ultimate Sith Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","11/3/2009","","7/17/2023","Action-adventure"
"Star Wars: The Force Unleashed II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/26/2010","","7/17/2023","Action-adventure"
"Star Wolves","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Star Wolves 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Star Wolves 3: Civil War","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Starbound","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","7/22/2016","","7/17/2023","Survival"
"Starpoint Gemini","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Starseed Pilgrim","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/16/2013","","7/17/2023","Puzzle"
"Starvoid","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","1","","","7/17/2023",""
"SteamWorld Dig: A Fistful of Dirt","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","8/7/2013","","7/17/2023","Platform-adventure"
"SteamWorld Heist","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/10/2015","","7/17/2023","Turn-based Tactics"
"Steel Storm: Burning Retribution","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/11/2011","","7/17/2023","Top-down Shooter"
"Stellar Impact","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Still Life 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Stories: The Path of Destinies","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/12/2016","","7/17/2023","Action RPG"
"Storm in a Teacup","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Street Fighter X Tekken","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","3/6/2012","","7/17/2023","Fighting"
"Strong Bad's Cool Game for Attractive People: Episode 1 - Homestar Ruiner","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","12/18/2008","","7/17/2023","Graphic Adventure"
"Strong Bad's Cool Game for Attractive People: Episode 2 - Strong Badia the Free","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023",""
"Strong Bad's Cool Game for Attractive People: Episode 3 - Baddest of the Bands","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023",""
"Strong Bad's Cool Game for Attractive People: Episode 4 - Dangeresque 3: The Criminal Projective","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023",""
"Strong Bad's Cool Game for Attractive People: Episode 5 - 8-Bit Is Enough","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023",""
"Stubbs the Zombie in Rebel Without a Pulse","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","10/18/2005","","7/17/2023","Action"
"Styx: Shards of Darkness","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/14/2017","","7/17/2023","Stealth"
"Subterrain","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Sudden Strike 4","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Real-time Tactics"
"Super Amazing Wagon Adventure","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","","","7/17/2023",""
"Super Hexagon","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Super Meat Boy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","10/20/2010","","7/17/2023","Platformer"
"Superbrothers: Sword & Sworcery EP","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","4/16/2012","","7/17/2023","Action-adventure"
"SUPERHOT VR","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","7/19/2017","","7/17/2023","First-person Shooter"
"Superliminal","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/12/2019","11/12/2019","7/17/2023","Puzzle"
"Supreme Commander","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","2/16/2007","","7/17/2023","Real-time Strategy"
"Supreme Commander: Forged Alliance","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"The Surge","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"The Surge 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/23/2019","","7/17/2023","Action RPG"
"Surgeon Simulator 2013","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","","","7/17/2023",""
"The Swapper","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/5/2014","","7/17/2023","Puzzle-platform"
"Sweet Lily Dreams","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Swords and Soldiers","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Syberia","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","8/9/2002","","7/17/2023","Graphic Adventure"
"Syberia 3","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/21/2017","4/25/2017","7/17/2023","Graphic Adventure"
"Syberia II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","5","3/30/2004","","7/17/2023","Graphic Adventure"
"System Shock 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/11/1999","","7/17/2023","Action RPG"
"Tacoma","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","8/1/2017","","7/17/2023","Graphic Adventure"
"Tales from Space: Mutant Blobs Attack","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/21/2012","8/15/2012","7/17/2023","Platformer"
"Tales of Arise","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","9/9/2021","9/10/2021","7/17/2023","JRPG"
"Tales of Symphonia","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","8/29/2003","","7/17/2023","JRPG"
"Taxi!","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Teleglitch: Die More Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Tera","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1/25/2011","5/1/2012","7/17/2023","RPG"
"Terraria","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","5/16/2011","","7/17/2023","Survival"
"Tesla Effect: A Tex Murphy Adventure","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"The Testament of Sherlock Holmes","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/20/2012","","7/17/2023","Graphic Adventure"
"Theatre of War 2: Africa 1943","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"They Breathe","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Thief","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","2/25/2014","","7/17/2023","Stealth"
"Thief Gold","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1999","","7/17/2023","Stealth"
"This War of Mine","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/14/2014","","7/17/2023","Survival"
"Thomas Was Alone","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","4/23/2013","","7/17/2023","Puzzle-platform"
"Thunder Wolves","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Time Gentlemen, Please!","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/22/2009","","7/17/2023","Graphic Adventure"
"TimeShift","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/30/2007","","7/17/2023","First-person Shooter"
"Tiny and Big in Grandpa's Leftovers","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","6/19/2012","","7/17/2023","Platformer"
"The Tiny Bang Story","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","4/22/2011","","7/17/2023","Hidden Object"
"Titan Quest (2006)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2006","","7/17/2023","Hack and Slash (RPG)"
"Titan Quest: Gold Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","3/2/2007","","7/17/2023","Compilation"
"Titan Quest: Immortal Throne","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/2/2007","","7/17/2023","Hack and Slash (RPG)"
"To the Moon","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","11/1/2011","","7/17/2023","Graphic Adventure"
"Tobe's Vertical Adventure","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Toki Tori","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/12/2001","10/28/2010","7/17/2023","Puzzle-platform"
"Tom Clancy's Ghost Recon","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/13/2001","7/15/2008","7/17/2023","Tactical Shooter"
"Tom Clancy's Ghost Recon: Advanced Warfighter","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/9/2006","","7/17/2023","Tactical Shooter"
"Tom Clancy's Ghost Recon: Advanced Warfighter 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/6/2007","","7/17/2023","Tactical Shooter"
"Tom Clancy's Ghost Recon: Desert Siege","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Tom Clancy's Ghost Recon: Island Thunder","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/25/2002","","7/17/2023","Tactical Shooter"
"Tomb Raider (1996)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/25/1996","","7/17/2023","Action-adventure"
"Tomb Raider (2013)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","3/5/2013","","7/17/2023","Action-adventure"
"Tomb Raider Chronicles","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/17/2000","","7/17/2023","Action-adventure"
"Tomb Raider II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","October 1997","","7/17/2023","Action-adventure"
"Tomb Raider III","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/21/1998","","7/17/2023","Action-adventure"
"Tomb Raider: Anniversary","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/1/2007","","7/17/2023","Action-adventure"
"Tomb Raider: Legend","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/7/2006","","7/17/2023","Action-adventure"
"Tomb Raider: The Angel of Darkness","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/20/2003","","7/17/2023","Action-adventure"
"Tomb Raider: The Last Revelation","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/23/1999","","7/17/2023","Action-adventure"
