"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"SimCity 4: Rush Hour","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26","City-builder"
"SimplePlanes","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"The Sims 4","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/2/2014","","2025-01-30","Social Simulation"
"Sin & Punishment: Star Successor","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","10/29/2009","6/27/2010","2017-05-19","Rail Shooter"
"Sins of a Solar Empire","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/4/2008","","2017-04-26","Real-time Strategy"
"Sins of a Solar Empire: Diplomacy","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Sins of a Solar Empire: Entrenchment","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Sins of a Solar Empire: Rebellion","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Sins of a Solar Empire: Trinity","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26","Compilation"
"Size Matters","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Skies of Arcadia Legends","","GameCube","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/26/2002","1/27/2003","2017-04-28","JRPG"
"Skyborn","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/21/2014","","2017-04-26","RPG"
"Slay the Spire","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/14/2017","","2022-01-13","Card Game"
"Sleeping Dogs","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/14/2012","","2017-04-26","Action-adventure"
"Sleeping Dogs: Definitive Edition","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/10/2014","10/14/2014","2019-01-22","Action-adventure"
"Slime Rancher","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/1/2017","","2019-01-22","Simulation"
"Slime-san","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Slip","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Smart Factory Tycoon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/26/2022","","2026-02-01","Business Simulation"
"The Smurfs: Mission Vileaf","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/26/2021","","2025-01-30",""
"Snake Eyes Dungeon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/21/2017","","2026-02-01","Board Game"
"Sniper Elite","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/30/2005","7/16/2009","2017-04-26","Tactical Shooter"
"Sniper Elite 4","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/14/2017","2/14/2017","2022-01-13","Tactical Shooter"
"Sniper Elite III","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/26/2014","","2022-01-13","Tactical Shooter"
"Sniper Elite V2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/30/2012","4/30/2012","2022-01-13","Tactical Shooter"
"Snuggle Truck","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Solar 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","2017-04-26","Simulation"
"Song of the Deep","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","","","2017-04-28",""
"Sonic & All-Stars Racing Transformed","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/16/2012","","2017-04-26","Racing"
"Sonic & Sega All-Stars Racing","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/23/2010","","2017-04-26","Racing"
"Sonic Advance","","Game Boy Advance","Physical (Unassigned)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","","12/20/2001","2/3/2002","2017-05-19","Platformer"
"Sonic Adventure","","Dreamcast","Physical (Unassigned)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","","12/23/1998","9/9/1999","2017-05-19","Platformer"
"Sonic Adventure 2","","Dreamcast","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/18/2001","6/18/2001","2017-05-19","Platformer"
"Sonic Adventure 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","6/18/2001","","2017-04-26","Platformer"
"Sonic Adventure 2 Battle","","GameCube","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/20/2001","2/11/2002","2017-05-19","Platformer"
"Sonic Adventure 2 Battle","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","12/20/2001","","2017-05-19","Platformer"
"Sonic Adventure DX: Director's Cut","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","6","6/18/2003","","2017-05-19","Platformer"
"Sonic Adventure DX: Director's Cut","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","6","6/18/2003","","2017-04-26","Platformer"
"Sonic CD","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/23/1993","","2017-04-26","Platformer"
"Sonic Colors","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/11/2010","11/16/2010","2017-05-19","Platformer"
"Sonic Colors","","Nintendo DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/11/2010","11/16/2010","2017-05-19","Platformer"
"Sonic Generations","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","11/1/2011","11/1/2011","2017-05-19","Platformer"
"Sonic Generations","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","7","11/1/2011","","2017-04-26","Platformer"
"Sonic Generations","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","11/1/2011","11/22/2011","2017-04-28","Platformer"
"Sonic Heroes","","GameCube","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/30/2003","1/5/2004","2017-04-28","Platformer"
"Sonic Mania","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$20.00","","","","","","Purchase","","","10","8/15/2017","8/15/2017","2017-11-19","Platformer"
"Sonic the Hedgehog 4: Episode I","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","","","2017-05-19","Platformer"
"Sonic the Hedgehog 4: Episode I","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","","","2017-04-26","Platformer"
"Sonic the Hedgehog 4: Episode II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","2017-04-26","Platform-adventure"
"Soulstone Survivors","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Sound Shapes","","PlayStation Vita","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","","","2017-05-19",""
"South Park: The Stick of Truth","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","3/4/2014","","2017-04-26","RPG"
"Space Hack","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/2005","","2017-04-26","Hack and Slash (RPG)"
"Space Hulk (2013)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Space Pirates and Zombies","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"SpaceChem","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Spelunky","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/4/2012","","2017-04-26","Platformer"
"Spider-Man 2","","GameCube","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/28/2004","6/28/2004","2017-04-28","Action-adventure"
"Spin Hero","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/8/2024","","2026-02-01","Gambling"
"Spiritfarer","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/18/2020","","2026-02-01","Action"
"Splasher","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/7/2017","","2019-01-22","Platformer"
"Splatoon","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","5/28/2015","","2017-05-19","Third-person Shooter"
"Spore (2008)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/1/2008","","2017-04-26","Biological Simulation"
"Spore: Galactic Adventures","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Spyro 2: Ripto's Rage Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13","Platform-adventure"
"Spyro the Dragon Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13","Platform-adventure"
"Spyro: Reignited Trilogy","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/13/2018","9/3/2019","2022-01-13","Compilation"
"Spyro: Year of the Dragon Remastered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13","Platform-adventure"
"Stacklands","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Star Fox (1993)","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","2/21/1993","March 1993","2017-05-19","Rail Shooter"
"Star Fox 2","","Nintendo Switch","Digital (Nintendo Switch Online)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","9/29/2017","12/12/2019","2022-01-19","Rail Shooter"
"Star Fox 64","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/27/1997","","2017-04-28","Rail Shooter"
"Star Fox Guard","","Wii U","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/21/2016","","2017-05-02","Real-time Strategy"
"Star Fox Zero","","Wii U","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/21/2016","","2017-05-19","Rail Shooter"
"Star Ocean: First Departure","","PlayStation Portable","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","12/27/2007","10/21/2008","2017-05-19","Action RPG"
"Star Ocean: Second Evolution","","PlayStation Portable","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","4/2/2008","1/19/2009","2017-05-19","Action RPG"
"Star Ocean: The Last Hope - 4K & Full HD Remaster","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/28/2017","11/28/2017","2022-01-13","Action RPG"
"Star Ocean: Till the End of Time","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1/22/2004","8/31/2004","2017-04-26","Action RPG"
"Starbound","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/22/2016","","2017-04-26","Survival"
"StarCraft II: Heart of the Swarm","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/12/2013","3/12/2013","2017-05-05","Real-time Strategy"
"StarCraft II: Wings of Liberty","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","7/27/2010","7/27/2010","2017-05-19","Real-time Strategy"
"StarCraft: Brood War","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/18/1998","12/18/1998","2017-05-05","Real-time Strategy"
"Stardew Valley","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/26/2016","","2022-01-13","Simulation"
"StarForge","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Station to Station","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/3/2023","","2025-01-30","Train Simulation"
"Staxel","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22","Simulation"
"SteamWorld Dig 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/21/2017","","2026-02-01","Platform-adventure"
"SteamWorld Dig: A Fistful of Dirt","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/7/2013","","2017-04-26","Platform-adventure"
"SteamWorld Heist","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/10/2015","","2019-01-22","Turn-based Tactics"
"SteamWorld Heist II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/8/2024","","2026-02-01","Turn-based Tactics"
"Stellaris","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/9/2016","","2019-01-22","4X Strategy"
"Stories Untold","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22","Graphic Adventure"
"Story of Seasons: Pioneers of Olive Town","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/25/2021","","2026-02-01","Simulation"
"Strafe","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"Stranded Sails: Explorers of the Cursed Islands","","PC / Windows","Digital (Steam)","NA","Yes","No","Owned","Completionated","","","","","","","","Purchase","","","9","9/18/2019","10/17/2019","2022-01-13","Simulation"
"Strikey Sisters","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"Stronghold Crusader HD","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Styx: Shards of Darkness","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/14/2017","","2019-01-22","Stealth"
"Subnautica","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/16/2014","","2025-01-30","Survival"
"Subnautica: Below Zero","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1/30/2019","","2026-02-01","Survival"
"Subterrain","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"Sucker for Love: Date to Die For","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01",""
"Sudden Strike 4","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22","Real-time Tactics"
"Suikoden IV","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/19/2004","1/11/2005","2017-04-26","JRPG"
"Sunblaze","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","6/3/2021","","2025-01-30","Puzzle-platform"
"Sundered","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/28/2017","7/28/2017","2022-01-13","Platform-adventure"
"Sunkenland","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Super Animal Royale","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Super Bit Blaster XL","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2025-01-30",""
"Super Bomberman","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Completionated","","","","","","","","Purchase","","","","4/28/1993","September 1993","2017-05-19","Action"
"Super Bomberman R","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/3/2017","3/3/2017","2017-05-19","Action"
"Super Castlevania IV","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/31/1991","","2022-01-13","Platformer"
"Super Daryl Deluxe","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/10/2018","4/10/2018","2022-01-13","Platform-adventure"
"Super Hexagon","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Super Laser Racer","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Super Mario 3D Land","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","11/3/2011","11/13/2011","2017-04-28","Platformer"
"Super Mario 3D World","","Wii U","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","11/21/2013","11/22/2013","2017-05-19","Platformer"
"Super Mario Advance","","Game Boy Advance","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/21/2001","6/11/2001","2017-05-19","Platformer"
"Super Mario Galaxy","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","11/1/2007","11/12/2007","2017-05-19","Platformer"
"Super Mario Odyssey","","Nintendo Switch","Physical (New)","NA","Yes","No","Owned","Finished","","","","","","","","Purchase","","","10","10/27/2017","10/27/2017","2017-11-07","Platformer"
"Super Mario RPG: Legend of the Seven Stars","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","3/9/1996","5/13/1996","2017-05-19","JRPG"
"Super Mario World","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","10","11/21/1990","8/23/1991","2017-05-19","Platformer"
"Super Mario World 2: Yoshi's Island","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/5/1995","10/4/1995","2017-05-19","Platformer"
"Super Meat Boy","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/20/2010","","2017-04-26","Platformer"
"Super Metroid","","Super Nintendo Entertainment System","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/19/1994","4/18/1994","2017-05-19","Platform-adventure"
"Super Rude Bear Resurrection","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"Super Smash Bros.","","Nintendo 64","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","1/21/1999","4/26/1999","2017-05-19","Fighting"
"Super Smash Bros. Brawl","","Wii","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","1/31/2008","3/9/2008","2017-05-19","Fighting"
"Super Smash Bros. for Nintendo 3DS","","Nintendo 3DS","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/13/2014","10/3/2014","2017-04-28","Fighting"
"Super Smash Bros. for Wii U","","Wii U","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/21/2014","11/21/2014","2017-04-28","Fighting"
"Super Smash Bros. Melee","","GameCube","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","11/21/2001","12/3/2001","2017-05-19","Fighting"
"Super Stardust HD","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-28",""
"Superhot","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/25/2016","","2019-01-22","First-person Shooter"
"SUPERHOT: MIND CONTROL DELETE","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13","First-person Shooter"
"Superliminal","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/12/2019","11/12/2019","2025-01-30","Puzzle"
"The Surge","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2019-01-22",""
"The Survivalists","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/8/2020","","2025-01-30","Action-adventure"
"Surviving Mars","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/15/2018","3/15/2018","2022-01-13","Simulation"
"Swag and Sorcery","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13",""
"Sweet Lily Dreams","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Sword Art Online Re:Hollow Fragment","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13",""
"Sword Art Online: Fatal Bullet","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13",""
"Sword Art Online: Hollow Fragment","","PlayStation Vita","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-05-05",""
"Sword Art Online: Lost Song","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2022-01-13",""
"Sword of Mana","","Game Boy Advance","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","8/29/2003","12/1/2003","2017-05-19","Action RPG"
"Sword of the Stars: The Pit","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"Swords and Soldiers","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
"The Swords of Ditto","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/24/2018","","2022-01-13","Action RPG"
"Symphony","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/6/2012","","2017-04-26","Scrolling Shooter"
"Synergy (2024)","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2026-02-01","City-builder"
"System Shock 2","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/11/1999","","2017-04-26","Action RPG"
"Tacoma","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/1/2017","","2019-01-22","Graphic Adventure"
"Tales from the Borderlands","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/3/2014","4/26/2016","2017-04-28","Compilation"
"Tales from the Borderlands: Episode 1 - Zer0 Sum","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-28","Graphic Adventure"
"Tales from the Borderlands: Episode 2 - Atlas Mugged","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-28","Graphic Adventure"
"Tales from the Borderlands: Episode 3 - Catch a Ride","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-28","Graphic Adventure"
"Tales from the Borderlands: Episode 4 - Escape Plan Bravo","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-28","Graphic Adventure"
"Tales from the Borderlands: Episode 5 - The Vault of the Traveler","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-28","Graphic Adventure"
"Tales of Arise","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/9/2021","9/10/2021","2025-01-30","JRPG"
"Tales of Berseria","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/18/2016","1/24/2017","2017-04-28","JRPG"
"Tales of Graces f","","PlayStation 3","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/2/2010","3/13/2012","2017-04-28","JRPG"
"Tales of Legendia","","PlayStation 2","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/25/2005","2/7/2006","2017-04-26","JRPG"
"Tales of Maj'Eyal","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","2017-04-26",""
